subject	condition	target	block	time
cyl72	four	./icons/system-users.png.gif	3	3.79
cyl72	four	./icons/office-calendar.png.gif	3	8.64
cyl72	four	./icons/printer.png.gif	3	3.71
cyl72	four	./icons/network-wireless-encrypted.png.gif	3	6.68
cyl72	four	./icons/mail-attachment.png.gif	4	1.18
cyl72	four	./icons/printer.png.gif	4	5.1
cyl72	four	./icons/system-users.png.gif	4	4.51
cyl72	four	./icons/office-calendar.png.gif	4	4.43
cyl72	four	./icons/network-wireless-encrypted.png.gif	4	5.99
cyl72	four	./icons/office-calendar.png.gif	5	3.38
cyl72	four	./icons/printer.png.gif	5	3.36
cyl72	four	./icons/network-wireless-encrypted.png.gif	5	5.59
cyl72	four	./icons/system-users.png.gif	5	4.17
cyl72	four	./icons/mail-attachment.png.gif	5	1.83
cyl72	four	./icons/network-wireless-encrypted.png.gif	6	5.34
cyl72	four	./icons/mail-attachment.png.gif	6	1.02
cyl72	four	./icons/system-users.png.gif	6	3.98
cyl72	four	./icons/office-calendar.png.gif	6	3.73
cyl72	four	./icons/printer.png.gif	6	4.82
cyl72	four	./icons/printer.png.gif	7	3.69
cyl72	four	./icons/network-wireless-encrypted.png.gif	7	5.84
cyl72	four	./icons/mail-attachment.png.gif	7	1.21
cyl72	four	./icons/system-users.png.gif	7	3.75
cyl72	four	./icons/office-calendar.png.gif	7	3.5
cyl72	four	./icons/printer.png.gif	8	3.03
cyl72	four	./icons/mail-attachment.png.gif	8	1.1
cyl72	four	./icons/system-users.png.gif	8	3.51
cyl72	four	./icons/office-calendar.png.gif	8	3.75
cyl72	four	./icons/network-wireless-encrypted.png.gif	8	4.52
cyl72	four	./icons/mail-attachment.png.gif	9	1.14
cyl72	four	./icons/printer.png.gif	9	4.17
cyl72	four	./icons/network-wireless-encrypted.png.gif	9	7.63
cyl72	four	./icons/system-users.png.gif	9	3.33
cyl72	four	./icons/office-calendar.png.gif	9	5.79
cyl72	nine	./icons/applications-games.png.gif	0	3.11
cyl72	nine	./icons/media-flash.png.gif	0	2.1
cyl72	nine	./icons/image-loading.png.gif	0	3.59
cyl72	nine	./icons/utilities-terminal.png.gif	0	3.19
cyl72	nine	./icons/applications-system.png.gif	0	1.56
cyl72	nine	./icons/utilities-terminal.png.gif	1	2.46
cyl72	nine	./icons/applications-system.png.gif	1	1.54
cyl72	nine	./icons/media-flash.png.gif	1	1.46
cyl72	nine	./icons/image-loading.png.gif	1	2.66
cyl72	nine	./icons/applications-games.png.gif	1	2.27
cyl72	nine	./icons/applications-games.png.gif	2	2.91
cyl72	nine	./icons/utilities-terminal.png.gif	2	2.34
cyl72	nine	./icons/image-loading.png.gif	2	2.85
cyl72	nine	./icons/applications-system.png.gif	2	1.01
cyl72	nine	./icons/media-flash.png.gif	2	1.19
cyl72	nine	./icons/applications-system.png.gif	3	1.87
cyl72	nine	./icons/utilities-terminal.png.gif	3	3.93
cyl72	nine	./icons/applications-games.png.gif	3	2.22
cyl72	nine	./icons/image-loading.png.gif	3	3.04
cyl72	nine	./icons/media-flash.png.gif	3	1.02
cyl72	nine	./icons/image-loading.png.gif	4	2.09
cyl72	nine	./icons/applications-games.png.gif	4	2.96
cyl72	nine	./icons/applications-system.png.gif	4	1.14
cyl72	nine	./icons/media-flash.png.gif	4	1.19
cyl72	nine	./icons/utilities-terminal.png.gif	4	2.43
cyl72	nine	./icons/utilities-terminal.png.gif	5	2.78
cyl72	nine	./icons/media-flash.png.gif	5	1.32
cyl72	nine	./icons/applications-system.png.gif	5	1.34
cyl72	nine	./icons/image-loading.png.gif	5	2.36
cyl72	nine	./icons/applications-games.png.gif	5	2.02
cyl72	nine	./icons/applications-system.png.gif	6	2.63
cyl72	nine	./icons/applications-games.png.gif	6	2.41
cyl72	nine	./icons/media-flash.png.gif	6	1.09
cyl72	nine	./icons/utilities-terminal.png.gif	6	2.86
cyl72	nine	./icons/image-loading.png.gif	6	2.82
cyl72	nine	./icons/applications-games.png.gif	7	2
cyl72	nine	./icons/image-loading.png.gif	7	2.66
cyl72	nine	./icons/media-flash.png.gif	7	1.07
cyl72	nine	./icons/applications-system.png.gif	7	1.11
cyl72	nine	./icons/utilities-terminal.png.gif	7	2.03
cyl72	nine	./icons/applications-games.png.gif	8	2.08
cyl72	nine	./icons/utilities-terminal.png.gif	8	1.9
cyl72	nine	./icons/image-loading.png.gif	8	2.11
cyl72	nine	./icons/media-flash.png.gif	8	1.14
cyl72	nine	./icons/applications-system.png.gif	8	0.97
cyl72	nine	./icons/media-flash.png.gif	9	1.51
cyl72	nine	./icons/applications-games.png.gif	9	3.6
cyl72	nine	./icons/utilities-terminal.png.gif	9	2.71
cyl72	nine	./icons/image-loading.png.gif	9	2.61
cyl72	nine	./icons/applications-system.png.gif	9	0.94
cyl72	thirtysix	./icons/computer.png.gif	0	1.5
cyl72	thirtysix	./icons/media-flash.png.gif	0	1.36
cyl72	thirtysix	./icons/appointment-new.png.gif	0	1.55
cyl72	thirtysix	./icons/camera-photo.png.gif	0	1.38
cyl72	thirtysix	./icons/image-loading.png.gif	0	7.83
cyl72	thirtysix	./icons/image-loading.png.gif	1	1.01
cyl72	thirtysix	./icons/media-flash.png.gif	1	0.96
cyl72	thirtysix	./icons/camera-photo.png.gif	1	1.11
cyl72	thirtysix	./icons/appointment-new.png.gif	1	1.23
cyl72	thirtysix	./icons/computer.png.gif	1	1.18
cyl72	thirtysix	./icons/appointment-new.png.gif	2	0.89
cyl72	thirtysix	./icons/media-flash.png.gif	2	0.82
cyl72	thirtysix	./icons/computer.png.gif	2	1.59
cyl72	thirtysix	./icons/camera-photo.png.gif	2	1.49
cyl72	thirtysix	./icons/image-loading.png.gif	2	0.99
cyl72	thirtysix	./icons/camera-photo.png.gif	3	1.21
cyl72	thirtysix	./icons/image-loading.png.gif	3	1.07
cyl72	thirtysix	./icons/media-flash.png.gif	3	0.94
cyl72	thirtysix	./icons/computer.png.gif	3	0.95
cyl72	thirtysix	./icons/appointment-new.png.gif	3	1.06
cyl72	thirtysix	./icons/appointment-new.png.gif	4	0.58
cyl72	thirtysix	./icons/media-flash.png.gif	4	0.94
cyl72	thirtysix	./icons/image-loading.png.gif	4	1.2
cyl72	thirtysix	./icons/camera-photo.png.gif	4	0.99
cyl72	thirtysix	./icons/computer.png.gif	4	0.93
cyl72	thirtysix	./icons/media-flash.png.gif	5	0.79
cyl72	thirtysix	./icons/camera-photo.png.gif	5	0.93
cyl72	thirtysix	./icons/computer.png.gif	5	0.93
cyl72	thirtysix	./icons/image-loading.png.gif	5	0.83
cyl72	thirtysix	./icons/appointment-new.png.gif	5	0.95
cyl72	thirtysix	./icons/computer.png.gif	6	1.11
cyl72	thirtysix	./icons/media-flash.png.gif	6	0.81
cyl72	thirtysix	./icons/appointment-new.png.gif	6	0.83
cyl72	thirtysix	./icons/image-loading.png.gif	6	0.71
cyl72	thirtysix	./icons/camera-photo.png.gif	6	0.93
cyl72	thirtysix	./icons/media-flash.png.gif	7	0.95
cyl72	thirtysix	./icons/appointment-new.png.gif	7	1.07
cyl72	thirtysix	./icons/computer.png.gif	7	0.88
cyl72	thirtysix	./icons/image-loading.png.gif	7	0.74
cyl72	thirtysix	./icons/camera-photo.png.gif	7	0.99
cyl72	thirtysix	./icons/computer.png.gif	8	1.02
cyl72	thirtysix	./icons/appointment-new.png.gif	8	0.91
cyl72	thirtysix	./icons/image-loading.png.gif	8	0.86
cyl72	thirtysix	./icons/media-flash.png.gif	8	1.07
cyl72	thirtysix	./icons/camera-photo.png.gif	8	1.08
cyl72	thirtysix	./icons/media-flash.png.gif	9	0.93
cyl72	thirtysix	./icons/appointment-new.png.gif	9	1.34
cyl72	thirtysix	./icons/computer.png.gif	9	0.75
cyl72	thirtysix	./icons/camera-photo.png.gif	9	1.1
cyl72	thirtysix	./icons/image-loading.png.gif	9	0.84
hli149	four	./icons/bookmark-new.png.gif	0	5.04
hli149	four	./icons/network-wireless-encrypted.png.gif	0	8.49
hli149	four	./icons/computer.png.gif	0	5.65
hli149	four	./icons/printer.png.gif	0	9.21
hli149	four	./icons/accessories-calculator.png.gif	0	7.31
hli149	four	./icons/accessories-calculator.png.gif	1	6.98
hli149	four	./icons/computer.png.gif	1	7.52
hli149	four	./icons/network-wireless-encrypted.png.gif	1	8.43
hli149	four	./icons/bookmark-new.png.gif	1	4.86
hli149	four	./icons/printer.png.gif	1	5.9
hli149	four	./icons/network-wireless-encrypted.png.gif	2	6.63
hli149	four	./icons/printer.png.gif	2	4.95
hli149	four	./icons/bookmark-new.png.gif	2	3.47
hli149	four	./icons/accessories-calculator.png.gif	2	3.88
hli149	four	./icons/computer.png.gif	2	6.04
hli149	four	./icons/bookmark-new.png.gif	3	6.39
hli149	four	./icons/printer.png.gif	3	4.66
hli149	four	./icons/accessories-calculator.png.gif	3	3.2
hli149	four	./icons/computer.png.gif	3	4.83
hli149	four	./icons/network-wireless-encrypted.png.gif	3	3.4
hli149	four	./icons/computer.png.gif	4	5.5
hli149	four	./icons/network-wireless-encrypted.png.gif	4	3.23
hli149	four	./icons/bookmark-new.png.gif	4	7.36
hli149	four	./icons/printer.png.gif	4	5.92
hli149	four	./icons/accessories-calculator.png.gif	4	3.4
hli149	four	./icons/accessories-calculator.png.gif	5	2.85
hli149	four	./icons/computer.png.gif	5	5
hli149	four	./icons/printer.png.gif	5	5.38
hli149	four	./icons/network-wireless-encrypted.png.gif	5	2.19
hli149	four	./icons/bookmark-new.png.gif	5	7.13
hli149	four	./icons/network-wireless-encrypted.png.gif	6	2.92
hli149	four	./icons/accessories-calculator.png.gif	6	3.32
hli149	four	./icons/printer.png.gif	6	5.93
hli149	four	./icons/bookmark-new.png.gif	6	5.51
hli149	four	./icons/computer.png.gif	6	18.7
hli149	four	./icons/printer.png.gif	7	6.83
hli149	four	./icons/computer.png.gif	7	3.92
hli149	four	./icons/accessories-calculator.png.gif	7	2.61
hli149	four	./icons/bookmark-new.png.gif	7	5.52
hli149	four	./icons/network-wireless-encrypted.png.gif	7	2.74
hli149	four	./icons/network-wireless-encrypted.png.gif	8	2.07
hli149	four	./icons/accessories-calculator.png.gif	8	2.42
hli149	four	./icons/computer.png.gif	8	5.26
hli149	four	./icons/printer.png.gif	8	5.57
hli149	four	./icons/bookmark-new.png.gif	8	5.25
hli149	four	./icons/printer.png.gif	9	5.6
hli149	four	./icons/accessories-calculator.png.gif	9	2.51
hli149	four	./icons/computer.png.gif	9	7.84
hli149	four	./icons/network-wireless-encrypted.png.gif	9	2.7
hli149	four	./icons/bookmark-new.png.gif	9	5.1
hli149	nine	./icons/camera-photo.png.gif	0	2.98
hli149	nine	./icons/audio-volume-high.png.gif	0	3.72
hli149	nine	./icons/applications-accessories.png.gif	0	3.15
hli149	nine	./icons/image-loading.png.gif	0	6.67
hli149	nine	./icons/media-flash.png.gif	0	2.78
hli149	nine	./icons/media-flash.png.gif	1	2.05
hli149	nine	./icons/applications-accessories.png.gif	1	2.03
hli149	nine	./icons/audio-volume-high.png.gif	1	1.87
hli149	nine	./icons/camera-photo.png.gif	1	1.43
hli149	nine	./icons/image-loading.png.gif	1	4.68
hli149	nine	./icons/image-loading.png.gif	2	2.25
hli149	nine	./icons/applications-accessories.png.gif	2	1.95
hli149	nine	./icons/media-flash.png.gif	2	1.63
hli149	nine	./icons/audio-volume-high.png.gif	2	2.18
hli149	nine	./icons/camera-photo.png.gif	2	2.8
hli149	nine	./icons/media-flash.png.gif	3	1.74
hli149	nine	./icons/applications-accessories.png.gif	3	2.58
hli149	nine	./icons/image-loading.png.gif	3	3.07
hli149	nine	./icons/audio-volume-high.png.gif	3	1.44
hli149	nine	./icons/camera-photo.png.gif	3	1.4
hli149	nine	./icons/image-loading.png.gif	4	4.1
hli149	nine	./icons/applications-accessories.png.gif	4	2.69
hli149	nine	./icons/camera-photo.png.gif	4	1.19
hli149	nine	./icons/media-flash.png.gif	4	1.38
hli149	nine	./icons/audio-volume-high.png.gif	4	1.43
hli149	nine	./icons/media-flash.png.gif	5	1.21
hli149	nine	./icons/applications-accessories.png.gif	5	2.24
hli149	nine	./icons/image-loading.png.gif	5	4.76
hli149	nine	./icons/audio-volume-high.png.gif	5	1.55
hli149	nine	./icons/camera-photo.png.gif	5	1.15
hli149	nine	./icons/applications-accessories.png.gif	6	1.79
hli149	nine	./icons/image-loading.png.gif	6	3.88
hli149	nine	./icons/camera-photo.png.gif	6	1.23
hli149	nine	./icons/audio-volume-high.png.gif	6	1.15
hli149	nine	./icons/media-flash.png.gif	6	1.27
hli149	nine	./icons/media-flash.png.gif	7	1.26
hli149	nine	./icons/audio-volume-high.png.gif	7	1.31
hli149	nine	./icons/camera-photo.png.gif	7	1.14
hli149	nine	./icons/applications-accessories.png.gif	7	1.53
hli149	nine	./icons/image-loading.png.gif	7	1.96
hli149	nine	./icons/applications-accessories.png.gif	8	2.19
hli149	nine	./icons/media-flash.png.gif	8	1.23
hli149	nine	./icons/audio-volume-high.png.gif	8	1.13
hli149	nine	./icons/camera-photo.png.gif	8	1.19
hli149	nine	./icons/image-loading.png.gif	8	3.02
hli149	nine	./icons/audio-volume-high.png.gif	9	1.02
hli149	nine	./icons/camera-photo.png.gif	9	1.04
hli149	nine	./icons/image-loading.png.gif	9	3.09
hli149	nine	./icons/applications-accessories.png.gif	9	1.67
hli149	nine	./icons/media-flash.png.gif	9	1.12
hli149	thirtysix	./icons/applications-system.png.gif	0	1.66
hli149	thirtysix	./icons/preferences-system.png.gif	0	3.04
hli149	thirtysix	./icons/network-wireless.png.gif	0	4.54
hli149	thirtysix	./icons/accessories-calculator.png.gif	0	1.24
hli149	thirtysix	./icons/media-flash.png.gif	0	1.27
hli149	thirtysix	./icons/applications-system.png.gif	1	4.31
hli149	thirtysix	./icons/media-flash.png.gif	1	1.16
hli149	thirtysix	./icons/preferences-system.png.gif	1	2.88
hli149	thirtysix	./icons/accessories-calculator.png.gif	1	1.04
hli149	thirtysix	./icons/network-wireless.png.gif	1	3.46
hli149	thirtysix	./icons/applications-system.png.gif	2	1.42
hli149	thirtysix	./icons/network-wireless.png.gif	2	2.28
hli149	thirtysix	./icons/accessories-calculator.png.gif	2	1.13
hli149	thirtysix	./icons/media-flash.png.gif	2	1.05
hli149	thirtysix	./icons/preferences-system.png.gif	2	3.71
hli149	thirtysix	./icons/applications-system.png.gif	3	1.24
hli149	thirtysix	./icons/preferences-system.png.gif	3	1.34
hli149	thirtysix	./icons/network-wireless.png.gif	3	1.13
hli149	thirtysix	./icons/media-flash.png.gif	3	1.13
hli149	thirtysix	./icons/accessories-calculator.png.gif	3	1.14
hli149	thirtysix	./icons/media-flash.png.gif	4	0.76
hli149	thirtysix	./icons/network-wireless.png.gif	4	1.09
hli149	thirtysix	./icons/accessories-calculator.png.gif	4	0.96
hli149	thirtysix	./icons/preferences-system.png.gif	4	1.55
hli149	thirtysix	./icons/applications-system.png.gif	4	0.9
hli149	thirtysix	./icons/applications-system.png.gif	5	1.25
hli149	thirtysix	./icons/accessories-calculator.png.gif	5	1.15
hli149	thirtysix	./icons/network-wireless.png.gif	5	0.89
hli149	thirtysix	./icons/preferences-system.png.gif	5	1.34
hli149	thirtysix	./icons/media-flash.png.gif	5	0.76
hli149	thirtysix	./icons/applications-system.png.gif	6	1
hli149	thirtysix	./icons/preferences-system.png.gif	6	1.19
hli149	thirtysix	./icons/accessories-calculator.png.gif	6	1.27
hli149	thirtysix	./icons/media-flash.png.gif	6	1.27
hli149	thirtysix	./icons/network-wireless.png.gif	6	0.89
hli149	thirtysix	./icons/accessories-calculator.png.gif	7	1.39
hli149	thirtysix	./icons/network-wireless.png.gif	7	1.69
hli149	thirtysix	./icons/media-flash.png.gif	7	1.46
hli149	thirtysix	./icons/applications-system.png.gif	7	0.86
hli149	thirtysix	./icons/preferences-system.png.gif	7	1.51
hli149	thirtysix	./icons/network-wireless.png.gif	8	1.3
hli149	thirtysix	./icons/applications-system.png.gif	8	0.93
hli149	thirtysix	./icons/accessories-calculator.png.gif	8	0.8
hli149	thirtysix	./icons/media-flash.png.gif	8	1.4
hli149	thirtysix	./icons/preferences-system.png.gif	8	1.24
hli149	thirtysix	./icons/media-flash.png.gif	9	1.13
hli149	thirtysix	./icons/preferences-system.png.gif	9	0.97
hli149	thirtysix	./icons/accessories-calculator.png.gif	9	1.05
hli149	thirtysix	./icons/network-wireless.png.gif	9	1.14
hli149	thirtysix	./icons/applications-system.png.gif	9	1.01
nsc70	four	./icons\network-wireless-encrypted.png.gif	0	5.36
nsc70	four	./icons\address-book-new.png.gif	0	1.1
nsc70	four	./icons\bookmark-new.png.gif	0	6.4
nsc70	four	./icons\image-loading.png.gif	0	5.21
nsc70	four	./icons\internet-web-browser.png.gif	0	4.81
nsc70	four	./icons\image-loading.png.gif	1	4.75
nsc70	four	./icons\internet-web-browser.png.gif	1	4.91
nsc70	four	./icons\bookmark-new.png.gif	1	5.61
nsc70	four	./icons\network-wireless-encrypted.png.gif	1	4.43
nsc70	four	./icons\address-book-new.png.gif	1	1.07
nsc70	four	./icons\network-wireless-encrypted.png.gif	2	4.75
nsc70	four	./icons\image-loading.png.gif	2	4.51
nsc70	four	./icons\bookmark-new.png.gif	2	5.18
nsc70	four	./icons\address-book-new.png.gif	2	0.93
nsc70	four	./icons\internet-web-browser.png.gif	2	4.28
nsc70	four	./icons\image-loading.png.gif	3	3.97
nsc70	four	./icons\network-wireless-encrypted.png.gif	3	4.25
nsc70	four	./icons\internet-web-browser.png.gif	3	4.17
nsc70	four	./icons\address-book-new.png.gif	3	1
nsc70	four	./icons\bookmark-new.png.gif	3	5.13
nsc70	four	./icons\image-loading.png.gif	4	3.99
nsc70	four	./icons\internet-web-browser.png.gif	4	4.01
nsc70	four	./icons\address-book-new.png.gif	4	1.6
nsc70	four	./icons\network-wireless-encrypted.png.gif	4	4.35
nsc70	four	./icons\bookmark-new.png.gif	4	4.46
nsc70	four	./icons\address-book-new.png.gif	5	2.45
nsc70	four	./icons\internet-web-browser.png.gif	5	4.4
nsc70	four	./icons\bookmark-new.png.gif	5	5.38
nsc70	four	./icons\network-wireless-encrypted.png.gif	5	3.85
nsc70	four	./icons\image-loading.png.gif	5	4.27
nsc70	four	./icons\image-loading.png.gif	6	4.22
nsc70	four	./icons\address-book-new.png.gif	6	1.01
nsc70	four	./icons\internet-web-browser.png.gif	6	4.38
nsc70	four	./icons\network-wireless-encrypted.png.gif	6	4.55
nsc70	four	./icons\bookmark-new.png.gif	6	4.68
nsc70	four	./icons\internet-web-browser.png.gif	7	3.8
nsc70	four	./icons\image-loading.png.gif	7	4.84
nsc70	four	./icons\address-book-new.png.gif	7	1.16
nsc70	four	./icons\bookmark-new.png.gif	7	4.91
nsc70	four	./icons\network-wireless-encrypted.png.gif	7	3.67
nsc70	four	./icons\address-book-new.png.gif	8	6.35
nsc70	four	./icons\bookmark-new.png.gif	8	3.39
nsc70	four	./icons\internet-web-browser.png.gif	8	4.65
nsc70	four	./icons\network-wireless-encrypted.png.gif	8	3.39
nsc70	four	./icons\image-loading.png.gif	8	4.81
nsc70	four	./icons\bookmark-new.png.gif	9	4.24
nsc70	four	./icons\image-loading.png.gif	9	4.81
nsc70	four	./icons\network-wireless-encrypted.png.gif	9	4.76
nsc70	four	./icons\internet-web-browser.png.gif	9	4.1
nsc70	four	./icons\address-book-new.png.gif	9	1.05
nsc70	thirtysix	./icons\applications-graphics.png.gif	0	3.21
nsc70	thirtysix	./icons\bookmark-new.png.gif	0	1.67
nsc70	thirtysix	./icons\audio-volume-high.png.gif	0	1.01
nsc70	thirtysix	./icons\weather-showers-scattered.png.gif	0	1.57
nsc70	thirtysix	./icons\camera-photo.png.gif	0	1.43
nsc70	thirtysix	./icons\audio-volume-high.png.gif	1	1.65
nsc70	thirtysix	./icons\bookmark-new.png.gif	1	1.6
nsc70	thirtysix	./icons\applications-graphics.png.gif	1	0.94
nsc70	thirtysix	./icons\camera-photo.png.gif	1	1.4
nsc70	thirtysix	./icons\weather-showers-scattered.png.gif	1	1.65
nsc70	thirtysix	./icons\applications-graphics.png.gif	2	0.92
nsc70	thirtysix	./icons\camera-photo.png.gif	2	1.61
nsc70	thirtysix	./icons\weather-showers-scattered.png.gif	2	1.59
nsc70	thirtysix	./icons\bookmark-new.png.gif	2	1.24
nsc70	thirtysix	./icons\audio-volume-high.png.gif	2	1.05
nsc70	thirtysix	./icons\applications-graphics.png.gif	3	1.78
nsc70	thirtysix	./icons\bookmark-new.png.gif	3	2.52
nsc70	thirtysix	./icons\audio-volume-high.png.gif	3	1.1
nsc70	thirtysix	./icons\weather-showers-scattered.png.gif	3	1.54
nsc70	thirtysix	./icons\camera-photo.png.gif	3	1.07
nsc70	thirtysix	./icons\audio-volume-high.png.gif	4	1.75
nsc70	thirtysix	./icons\bookmark-new.png.gif	4	1.26
nsc70	thirtysix	./icons\applications-graphics.png.gif	4	1.23
nsc70	thirtysix	./icons\weather-showers-scattered.png.gif	4	1.3
nsc70	thirtysix	./icons\camera-photo.png.gif	4	1.15
nsc70	thirtysix	./icons\audio-volume-high.png.gif	5	2.03
nsc70	thirtysix	./icons\applications-graphics.png.gif	5	0.93
nsc70	thirtysix	./icons\camera-photo.png.gif	5	1.19
nsc70	thirtysix	./icons\bookmark-new.png.gif	5	2.4
nsc70	thirtysix	./icons\weather-showers-scattered.png.gif	5	1.23
nsc70	thirtysix	./icons\weather-showers-scattered.png.gif	6	1.18
nsc70	thirtysix	./icons\bookmark-new.png.gif	6	1.24
nsc70	thirtysix	./icons\audio-volume-high.png.gif	6	1.2
nsc70	thirtysix	./icons\applications-graphics.png.gif	6	1.05
nsc70	thirtysix	./icons\camera-photo.png.gif	6	1.35
nsc70	thirtysix	./icons\weather-showers-scattered.png.gif	7	1.62
nsc70	thirtysix	./icons\bookmark-new.png.gif	7	1.29
nsc70	thirtysix	./icons\applications-graphics.png.gif	7	0.93
